id,title,author,eventDate,eventName,audio,video,youtubeUrl,description
1154,"靠著聖靈,隨時多方禱告祈求",許健文長老,2019-03-17T14:15:00.000Z,主日崇拜,https://s3.amazonaws.com/cccg-media/audio/sermon/2019/20190317.mp3,https://s3.amazonaws.com/cccg-media/videos/sermon/2019/20190317.mp4,https://www.youtube.com/embed/QFZbjGnGY4c,經文：以弗所书 6:13-18
1153,为主而活！,吳偉弟兄,2019-03-13T00:30:00.000Z,主日崇拜,https://s3.amazonaws.com/cccg-media/audio/sermon/2019/20190310.mp3,https://s3.amazonaws.com/cccg-media/videos/sermon/2019/20190310.mp4,https://www.youtube.com/embed/6RpkrlKb014,經文：罗马书14:1-23
1152,我活著就是為了耶稣,Pastor Jaros David,2019-03-03T16:15:00.000Z,主日崇拜,https://s3.amazonaws.com/cccg-media/audio/sermon/2019/20190303.mp3,https://s3.amazonaws.com/cccg-media/videos/sermon/2019/20190303.mp4,https://www.youtube.com/embed/m_fQ8y52N4k,經文：林后5:15~17 弗2:8~10 太28:18~20 来12:1~2
1151,“你们的信心在那里呢？”,洪德军长老,2019-02-24T16:15:00.000Z,主日崇拜,https://s3.amazonaws.com/cccg-media/audio/sermon/2019/20190224.mp3,https://s3.amazonaws.com/cccg-media/videos/sermon/2019/20190224.mp4,https://www.youtube.com/embed/pYK45I7wYxw,"""經文：路加福音 8: 22-25"""
1150,“神配合的，人不可分開”,吳偉弟兄,2019-02-17T16:15:00.000Z,主日崇拜,https://s3.amazonaws.com/cccg-media/audio/sermon/2019/20190217.mp3,https://s3.amazonaws.com/cccg-media/videos/sermon/2019/20190217.mp4,https://www.youtube.com/embed/v0bNGsofRig,經文：馬可福音 10:6~9
1149,一年之首,许健文长老,2019-02-10T16:15:00.000Z,主日崇拜,https://s3.amazonaws.com/cccg-media/audio/sermon/2019/20190210.mp3,https://s3.amazonaws.com/cccg-media/videos/sermon/2019/20190210.mp4,https://www.youtube.com/embed/OC1ddIvAIaE,"""經文：出埃及记 12 : 1 ~ 12"""
1148,神国的事,张勇弟兄,2019-02-03T16:30:00.000Z,主日崇拜,https://s3.amazonaws.com/cccg-media/audio/sermon/2019/20190203.mp3,https://s3.amazonaws.com/cccg-media/videos/sermon/2019/20190203.mp4,https://www.youtube.com/embed/p0j2fHj91Nw,"""經文：使徒行傳 1 : 1 ~ 8"""
1147,基督徒人生中最重要的两个问题,许健文 長老,2019-01-27T16:15:00.000Z,""" 主日崇拜""",https://s3.amazonaws.com/cccg-media/audio/sermon/2019/20190127.mp3,https://s3.amazonaws.com/cccg-media/videos/sermon/2019/20190127.mp4,https://www.youtube.com/embed/TVwtAWdHg6I,"""經文：使徒行傳 22 : 3 ~ 16"""
1146,成长的烦恼,吴伟 弟兄,2019-01-20T16:00:00.000Z,""" 主日崇拜""",https://s3.amazonaws.com/cccg-media/audio/sermon/2019/20190120.mp3,https://s3.amazonaws.com/cccg-media/videos/sermon/2019/20190120.mp4,https://www.youtube.com/embed/Kmvw2O7Lo-E,"""經文：使徒行傳 6 : 1-7"""
1145,新年新希望－遵行神的旨意,許健文 長老,2019-01-06T16:15:00.000Z,""" 主日崇拜""",https://s3.amazonaws.com/cccg-media/audio/sermon/2019/20190106.mp3,https://s3.amazonaws.com/cccg-media/videos/sermon/2019/20190106.mp4,https://www.youtube.com/embed/WUK1HKQxSEc,"""經文：帖撒羅尼迦前書 5 : 16 ~ 24"""
1144,思想我所行的道,吳偉弟兄,2018-12-30T16:15:00.000Z,主日崇拜,https://s3.amazonaws.com/cccg-media/audio/sermon/2018/20181230.mp3,https://s3.amazonaws.com/cccg-media/videos/sermon/2018/20181230.mp4,https://www.youtube.com/embed/lyp6akuPN2s,"""經文：詩篇119 : 57~ 64"""
1142,誰為我們而生？,许健文长老,2018-12-23T16:15:00.000Z,主日崇拜,https://s3.amazonaws.com/cccg-media/audio/sermon/2018/20181223.mp3,https://s3.amazonaws.com/cccg-media/videos/sermon/2018/20181223.mp4,https://www.youtube.com/embed/OtHfMz94vzw,經文：以賽亞書 9:1~7
1140,“使他們合而為一”,吳偉弟兄,2018-12-16T16:15:00.000Z,主日崇拜,https://s3.amazonaws.com/cccg-media/audio/sermon/2018/20181216.mp3,https://s3.amazonaws.com/cccg-media/videos/sermon/2018/20181216.mp4,https://www.youtube.com/embed/YWF6ZLHVaKM,"""經文：約翰福音 17: 20 - 23"""
1139,蒙召的人,许健文长老,2018-12-09T16:15:00.000Z,主日崇拜,https://s3.amazonaws.com/cccg-media/audio/sermon/2018/20181209.mp3,https://s3.amazonaws.com/cccg-media/videos/sermon/2018/20181209.mp4,https://www.youtube.com/embed/9LEUbzNqbq4,經文：以弗所書4:1-3
1138,眼光,吳偉弟兄,2018-12-02T16:15:00.000Z,主日崇拜,https://s3.amazonaws.com/cccg-media/audio/sermon/2018/20181202.mp3,https://s3.amazonaws.com/cccg-media/videos/sermon/2018/20181202.mp4,https://www.youtube.com/embed/FpENmEWa_ao,經文：詩篇77
1137,向神献上感恩,許健文長老,2018-11-25T16:15:00.000Z,主日崇拜,https://s3.amazonaws.com/cccg-media/audio/sermon/2018/20181125.mp3,https://s3.amazonaws.com/cccg-media/videos/sermon/2018/20181125.mp4,https://www.youtube.com/embed/efzPDXq43d4,經文：以弗所書 3:16-20
1136,靈命的操練,许健文长老,2018-11-18T16:15:00.000Z,主日崇拜,https://s3.amazonaws.com/cccg-media/audio/sermon/2018/20181118.mp3,https://s3.amazonaws.com/cccg-media/videos/sermon/2018/20181118.mp4,https://www.youtube.com/embed/AkgDVsaFN0g,經文：以弗所書 3:16-20
1135,無論如何總要救些人,吳偉弟兄,2018-11-11T16:15:00.000Z,主日崇拜,https://s3.amazonaws.com/cccg-media/audio/sermon/2018/20181111.mp3,https://s3.amazonaws.com/cccg-media/videos/sermon/2018/20181111.mp4,https://www.youtube.com/embed/2kBiJ4EMx4s,經文：哥林多前書 9:23
1134,面對神的心態,許健文長老,2018-11-04T16:15:00.000Z,主日崇拜,https://s3.amazonaws.com/cccg-media/audio/sermon/2018/20181104.mp3,https://s3.amazonaws.com/cccg-media/videos/sermon/2018/20181104.mp4,https://www.youtube.com/embed/mhpGG-XipT8,約書亞記 2:1-7
1133,若不传福音，我便有祸了,吳偉弟兄,2018-10-28T14:00:00.000Z,主日崇拜,https://s3.amazonaws.com/cccg-media/audio/sermon/2018/20181028.mp3,https://s3.amazonaws.com/cccg-media/videos/sermon/2018/20181028.mp4,https://www.youtube.com/embed/sbjr_0WfB80,哥林多前書 9:16
1132,親近主 一件不可少的事,许健文 长老,2018-10-21T14:00:00.000Z,主日崇拜,https://s3.amazonaws.com/cccg-media/audio/sermon/2018/20181021.mp3,https://s3.amazonaws.com/cccg-media/videos/sermon/2018/20181021.mp4,https://www.youtube.com/embed/y0laAyMQejM,路加福音10:38-42
1131,認識耶和華,許健文 長老,2018-10-14T14:00:00.000Z,主日崇拜,https://s3.amazonaws.com/cccg-media/audio/sermon/2018/20181014.mp3,https://s3.amazonaws.com/cccg-media/videos/sermon/2018/20181014.mp4,https://www.youtube.com/embed/_zoSP4r2hLA,撒母耳記上 3:1-10
1130,祭司的國度,吳偉 弟兄,2018-10-07T14:15:00.000Z,主日崇拜,https://s3.amazonaws.com/cccg-media/audio/sermon/2018/20181008.mp3,https://s3.amazonaws.com/cccg-media/videos/sermon/2018/20181007.mp4,https://www.youtube.com/embed/GAAx53TYav4,"""經文：出埃及記 19: 1-6"""
1129,靈命的成長,許健文長老,2018-09-30T14:15:00.000Z,主日崇拜,https://s3.amazonaws.com/cccg-media/audio/sermon/2018/20180930.mp3,https://s3.amazonaws.com/cccg-media/videos/sermon/2018/20180930.mp4,https://www.youtube.com/embed/_yYgFrUrNZ0,經文：彼得後書1:5-9
1128,與主同席,吳偉弟兄,2018-09-23T14:15:00.000Z,主日崇拜,https://s3.amazonaws.com/cccg-media/audio/sermon/2018/20180923.mp3,https://s3.amazonaws.com/cccg-media/videos/sermon/2018/20180923.mp4,https://www.youtube.com/embed/qkaWa1CHGw4,經文：路加福音14:1-24
1125,自由的追尋,張德健教授,2018-09-16T14:15:00.000Z,2018布道会,https://s3.amazonaws.com/cccg-media/audio/sermon/2018/20180916.mp3,https://s3.amazonaws.com/cccg-media/videos/sermon/2018/20180916.mp4,https://www.youtube.com/embed/5F5H_HyYd1I,讀經 路4:18，約8:32-36
1126,真爱的追寻,张德健教授,2018-09-15T23:45:00.000Z,2018布道会,https://s3.amazonaws.com/cccg-media/audio/sermon/2018/20180915.mp3,https://s3.amazonaws.com/cccg-media/videos/sermon/2018/20180915.mp4,https://www.youtube.com/embed/DD-gmPgu_Qg,真爱的追寻
1127,起源的追寻,张德健教授,2018-09-14T17:00:00.000Z,2018布道会,https://s3.amazonaws.com/cccg-media/audio/sermon/2018/20180914.mp3,https://s3.amazonaws.com/cccg-media/videos/sermon/2018/20180914.mp4,https://www.youtube.com/embed/LDVoywav3xU,起源的追寻
1124,耶和華軍隊的元帥,許健文長老,2018-09-09T14:15:00.000Z,主日崇拜,https://s3.amazonaws.com/cccg-media/audio/sermon/2018/20180909.mp3,https://s3.amazonaws.com/cccg-media/videos/sermon/2018/20180909.mp4,https://www.youtube.com/embed/EkTIjSZy4Jg,約書亞5:13-15
1123,"""你们要安慰: 安慰我的百姓""",张勇弟兄,2018-09-02T14:15:00.000Z,主日崇拜,https://s3.amazonaws.com/cccg-media/audio/sermon/2018/20180902.mp3,https://s3.amazonaws.com/cccg-media/videos/sermon/2018/20180902.mp4,https://www.youtube.com/embed/t40qjarUTkw,以賽亞書40:1-11
1122,宣教与圣灵的能力,黄光赐牧师,2018-08-26T14:15:00.000Z,主日崇拜,https://s3.amazonaws.com/cccg-media/audio/sermon/2018/20180826.mp3,https://s3.amazonaws.com/cccg-media/videos/sermon/2018/20180826.mp4,https://www.youtube.com/embed/F-S1KBW92Lw,使徒行傳1:8
1121,把握时机,吳衛弟兄,2018-08-19T14:15:00.000Z,主日崇拜,https://s3.amazonaws.com/cccg-media/audio/sermon/2018/20180819.mp3,https://s3.amazonaws.com/cccg-media/videos/sermon/2018/20180819.mp4,https://www.youtube.com/embed/TRFywMYxi78,<span>馬太福音 9：35</span>
1120,神的杖,洪德军長老,2018-08-13T02:15:00.000Z,主日崇拜,https://s3.amazonaws.com/cccg-media/audio/sermon/2018/20180812.mp3,https://s3.amazonaws.com/cccg-media/videos/sermon/2018/20180812.mp4,https://www.youtube.com/embed/gIrTc39yWvk,"出埃及記 4:1-5, 4:19-20"
1119,跟從耶穌,許健文長老,2018-08-05T14:15:00.000Z,主日崇拜,https://s3.amazonaws.com/cccg-media/audio/sermon/2018/20180805.mp3,https://s3.amazonaws.com/cccg-media/videos/sermon/2018/20180805.mp4,https://www.youtube.com/embed/oVeUTR-kVY8,馬可福音8:31 - 38
1118,上帝賜福的生命,刘传章 牧师,2018-07-29T14:15:00.000Z,主日信息,https://s3.amazonaws.com/cccg-media/audio/sermon/2018/20180729.mp3,https://s3.amazonaws.com/cccg-media/videos/sermon/2018/20180729.mp4,https://www.youtube.com/embed/jqCtKGjqnGw,歷代志下 16:9
1117,要胜过世界,冉超智 长老,2018-07-22T13:15:00.000Z,夏令会2018,https://s3.amazonaws.com/cccg-media/audio/summer-retreat/2018/20180722.mp3,,https://www.youtube.com/embed/NUXsCGjppi0,夏令会 Summer Retreat 2018 主日信息
1116,要彼此相爱,冉超智 长老,2018-07-21T23:15:00.000Z,夏令会2018,https://s3.amazonaws.com/cccg-media/audio/summer-retreat/2018/20180721-04.mp3,,https://www.youtube.com/embed/gTwTIlPcPaI,夏令会 Summer Retreat 2018 主题信息-4
1115,合一的事奉,冉超智 长老,2018-07-21T20:30:00.000Z,夏令会2018,https://s3.amazonaws.com/cccg-media/audio/summer-retreat/2018/20180720-03.mp3,,https://www.youtube.com/embed/hqJsl-ntwbM,夏令会 Summer Retreat 2018 专题信息
1114,教会的会章,许健文 长老,2018-07-21T15:00:00.000Z,夏令会2018,https://s3.amazonaws.com/cccg-media/audio/summer-retreat/2018/20180721-02.mp3,,https://www.youtube.com/embed/kJQWnPIs9cU,夏令会 Summer Retreat 2018 专题信息
1113,要住在主里面,冉超智 长老,2018-07-21T13:00:00.000Z,夏令会2018,https://s3.amazonaws.com/cccg-media/audio/summer-retreat/2018/20180721-01.mp3,,https://www.youtube.com/embed/mCgc_wV6p8g,夏令会 Summer Retreat 2018 主题信息-3
1112,要行在光明中,冉超智 长老,2018-07-20T23:00:00.000Z,夏令会2018,https://s3.amazonaws.com/cccg-media/audio/summer-retreat/2018/20180720-04.mp3,,https://www.youtube.com/embed/XnmwNNj8bfM,夏令会 Summer Retreat 2018 主题信息-2
1111,真实的团契,冉超智 长老,2018-07-20T20:30:00.000Z,夏令会2018,https://s3.amazonaws.com/cccg-media/audio/summer-retreat/2018/20180720-03.mp3,,https://www.youtube.com/embed/C268FnbfxSw,夏令会 Summer Retreat 2018 专题信息
1110,"教会历史,信仰宣言",洪德军 长老,2018-07-20T15:00:00.000Z,夏令会2018,https://s3.amazonaws.com/cccg-media/audio/summer-retreat/2018/20180720-02.mp3,,https://www.youtube.com/embed/LsA35ZZtq5A,夏令会 Summer Retreat 2018 专题信息
1109,要有新生命,冉超智 长老,2018-07-20T13:30:00.000Z,夏令会2018,https://s3.amazonaws.com/cccg-media/audio/summer-retreat/2018/20180720-01.mp3,,https://www.youtube.com/embed/AouCgq-mDA4,夏令会 Summer Retreat 2018 主题信息-1
1108,福音與安息,许健文 长老,2018-07-15T14:15:00.000Z,主日信息,https://s3.amazonaws.com/cccg-media/audio/sermon/2018/20180715.mp3,https://s3.amazonaws.com/cccg-media/videos/sermon/2018/20180715.mp4,https://www.youtube.com/embed/QNO4MRJVSi4,"马可福音1:1, 马可福音2:23-28"
1107,小女子,吴伟 传道,2018-07-08T14:15:00.000Z,主日信息,https://s3.amazonaws.com/cccg-media/audio/sermon/2018/20180708.mp3,https://s3.amazonaws.com/cccg-media/videos/sermon/2018/20180708.mp4,https://www.youtube.com/embed/vxQPiWrrR3w,路加福音 4：25-27
1106,按聖經的異象來培養下一代,James Choi,2018-07-01T14:15:00.000Z,主日信息,https://s3.amazonaws.com/cccg-media/audio/sermon/2018/20180701.mp3,https://s3.amazonaws.com/cccg-media/videos/sermon/2018/20180701.mp4,https://www.youtube.com/embed/9hPofut-FD0,提摩太后書2:1-10 Timothy 2:1-10
1105,我在这里,吳衛弟兄,2018-06-24T14:15:00.000Z,主日崇拜,https://s3.amazonaws.com/cccg-media/audio/sermon/2018/20180624.mp3,https://s3.amazonaws.com/cccg-media/videos/sermon/2018/20180624.MP4,https://www.youtube.com/embed/yZGZTXzJc44,羅馬書&nbsp;<span>1０ </span>&nbsp;：14
1104,人的软弱与神的得胜,许健文長老,2018-06-17T14:15:00.000Z,主日崇拜,https://s3.amazonaws.com/cccg-media/audio/sermon/2018/20180617.mp3,https://s3.amazonaws.com/cccg-media/videos/sermon/2018/20180617.mp4,https://www.youtube.com/embed/8tZnNdrUjao,"""罗马书8: 19-28"""
1103,往前走,洪德軍長老,2018-06-10T14:15:00.000Z,主日崇拜,https://s3.amazonaws.com/cccg-media/audio/sermon/2018/20180610.mp3,https://s3.amazonaws.com/cccg-media/videos/sermon/2018/20180610.mp4,https://www.youtube.com/embed/TdL0SaSztko,經文：出埃及记14:1-15
1102,专心仰赖耶和华,张勇弟兄,2018-06-03T14:15:00.000Z,主日崇拜,https://s3.amazonaws.com/cccg-media/audio/sermon/2018/20180603.mp3,https://s3.amazonaws.com/cccg-media/videos/sermon/2018/20180603.mp4,https://www.youtube.com/embed/bqlR2TxoT24,箴言3:5-7
1101,我是基督徒,吴伟 传道,2018-05-27T14:15:00.000Z,主日信息,https://s3.amazonaws.com/cccg-media/audio/sermon/2018/20180527.mp3,https://s3.amazonaws.com/cccg-media/videos/sermon/2018/20180527.mp4,https://www.youtube.com/embed/Cd4RWYpPTbw,加拉太书 2：20
1100,圣灵的大能,许健文 长老,2018-05-20T14:15:00.000Z,主日信息,https://s3.amazonaws.com/cccg-media/audio/sermon/2018/20180520.mp3,https://s3.amazonaws.com/cccg-media/videos/sermon/2018/20180520.mp4,https://www.youtube.com/embed/XLPoql-ZVws,使徒行传1:6-16
1099,你爱我吗？,洪德军 长老,2018-05-13T14:15:00.000Z,主日信息,https://s3.amazonaws.com/cccg-media/audio/sermon/2018/20180513.mp3,https://s3.amazonaws.com/cccg-media/videos/sermon/2018/20180513.mp4,https://www.youtube.com/embed/xe-QemZLeNA,约翰福音 21:15-17
1098,為萬人懇求,吴伟 弟兄,2018-05-06T14:15:00.000Z,主日信息,https://s3.amazonaws.com/cccg-media/audio/sermon/2018/20180506.mp3,,,提摩太前書 2：1-2
1097,良善忠心的僕人,许健文 长老,2018-04-29T14:15:00.000Z,主日信息,https://s3.amazonaws.com/cccg-media/audio/sermon/2018/20180429.mp3,https://s3.amazonaws.com/cccg-media/videos/sermon/2018/20180429.mp4,https://www.youtube.com/embed/lAP9aZOK6GY,馬太福音25:14-30
1096,施比受更為有福,劉傳章 牧師,2018-04-22T14:15:00.000Z,主日信息,https://s3.amazonaws.com/cccg-media/audio/sermon/2018/20180422.mp3,https://s3.amazonaws.com/cccg-media/videos/sermon/2018/20180422.mp4,https://www.youtube.com/embed/UeSYjJ-fT_E,哥林多後書8:1-9
1095,見證人,张勇 弟兄,2018-04-15T14:15:00.000Z,主日信息,https://s3.amazonaws.com/cccg-media/audio/sermon/2018/20180415.mp3,https://s3.amazonaws.com/cccg-media/videos/sermon/2018/20180415.mp4,https://www.youtube.com/embed/kPBwvtg5E9c,約翰福音1:4-9
1094,與時俱進,吴伟 弟兄,2018-04-08T14:15:00.000Z,主日信息,https://s3.amazonaws.com/cccg-media/audio/sermon/2018/20180408.mp3,https://s3.amazonaws.com/cccg-media/videos/sermon/2018/20180408.mp4,https://www.youtube.com/embed/c3OUSd-C2y4,腓立比書2:14-18
1093,復活 - 聖靈榮耀的工作,洪德军 长老,2018-04-01T14:15:00.000Z,主日信息,https://s3.amazonaws.com/cccg-media/audio/sermon/2018/20180401.mp3,https://s3.amazonaws.com/cccg-media/videos/sermon/2018/20180401.mp4,https://www.youtube.com/embed/7GtE6j4dYRc,約翰福音7:37-39 以弗所书 1:13-14
1092,遵守命令與聖靈同在,许健文 长老,2018-03-25T14:15:00.000Z,主日信息,https://s3.amazonaws.com/cccg-media/audio/sermon/2018/20180325.mp3,https://s3.amazonaws.com/cccg-media/videos/sermon/2018/20180325.mp4,https://www.youtube.com/embed/H2a3pB4tQnw,约翰福音 14章 15-17
1091,真實的平安 - 經歷主的復活,许健文 长老,2018-03-18T14:15:00.000Z,主日信息,https://s3.amazonaws.com/cccg-media/audio/sermon/2018/20180318.mp3,https://s3.amazonaws.com/cccg-media/videos/sermon/2018/20180318.mp4,https://www.youtube.com/embed/3t1FfcfBhWU,约翰福音 20:19 - 23
1090,絆倒與饒恕,劉傳章 牧師,2018-03-12T02:00:00.000Z,主日信息,https://s3.amazonaws.com/cccg-media/audio/sermon/2018/20180311.mp3,https://s3.amazonaws.com/cccg-media/videos/sermon/2018/20180311.mp4,https://www.youtube.com/embed/6-GG7mHa9q4,路加福音17:1-10
1089,我们在一切的患难中，他就安慰我们,张勇 弟兄,2018-03-04T16:15:00.000Z,主日信息,https://s3.amazonaws.com/cccg-media/audio/sermon/2018/20180304.mp3,https://s3.amazonaws.com/cccg-media/videos/sermon/2018/20180304.mp4,https://www.youtube.com/embed/i3l3i4V63zo,哥林多後書1:3-7
1088,平衡喜樂的人生,郭振游弟兄,2018-02-25T16:15:00.000Z,主日崇拜,https://s3.amazonaws.com/cccg-media/audio/sermon/2018/20180225.mp3,https://s3.amazonaws.com/cccg-media/videos/sermon/2018/20180225.mp4,https://www.youtube.com/embed/bVScV2Bi3qM,約翰福音15:1-5
1087,信徒六要,劉傳章牧師,2018-02-18T16:15:00.000Z,主日崇拜,https://s3.amazonaws.com/cccg-media/audio/sermon/2018/20180218.mp3,https://s3.amazonaws.com/cccg-media/videos/sermon/2018/20180218.mp4,https://www.youtube.com/embed/-41BsFlNqus,哥林多後書13:11-14
1086,旧约与新约,馬寧弟兄,2018-02-11T16:15:00.000Z,主日崇拜,https://s3.amazonaws.com/cccg-media/audio/2015/20180211.mp3,https://s3.amazonaws.com/cccg-media/videos/sermon/2018/20180211.mp4,https://www.youtube.com/embed/E9-TG1KZ26Y,"希伯來書8:6-10, 13"
1085,圣灵所赐的能力,洪德軍長老,2018-02-04T16:15:00.000Z,主日崇拜,https://s3.amazonaws.com/cccg-media/audio/sermon/2018/20180204.mp3,https://s3.amazonaws.com/cccg-media/videos/sermon/2018/20180204.mp4,https://www.youtube.com/embed/GV7vaeAIpgA,圣灵所赐的能力
1084,證壇,劉傳章牧師,2018-01-29T04:15:00.000Z,主日崇拜,https://s3.amazonaws.com/cccg-media/audio/sermon/2018/20180128.mp3,https://s3.amazonaws.com/cccg-media/videos/sermon/2018/20180128.mp4,https://www.youtube.com/embed/zbjIYF-1xg8,經文：約書亞記22:9-33
1083,合一帶來復興,許健文 長老,2018-01-21T16:00:00.000Z,主日崇拜,https://s3.amazonaws.com/cccg-media/audio/sermon/2018/20180121.mp3,https://s3.amazonaws.com/cccg-media/videos/sermon/2018/20180121.mp4,https://www.youtube.com/embed/7zbhyvAs6kI,约翰福音 17：20－23
1082,基督裡的合一,冉超智 长老,2018-01-14T16:00:00.000Z,主日崇拜,https://s3.amazonaws.com/cccg-media/audio/sermon/2018/20180114.mp3,https://s3.amazonaws.com/cccg-media/videos/sermon/2018/20180114.mp4,https://www.youtube.com/embed/jm3ZLdIxGTM,"""腓立比书 2: 1-11"""
1081,圣灵里的复兴,洪德軍 長老,2018-01-07T16:15:00.000Z,主日崇拜,https://s3.amazonaws.com/cccg-media/audio/sermon/2018/20180107.mp3,https://s3.amazonaws.com/cccg-media/videos/sermon/2018/20180107.mp4,https://www.youtube.com/embed/Vdk-7JTBMwk,"""以 西 結 書 36: 22-30"""
1080,""" 岁末感恩 -- 两个小钱""",許健文 長老,2017-12-31T16:15:00.000Z,主日崇拜,https://s3.amazonaws.com/cccg-media/audio/2015/20171231.mp3,https://s3.amazonaws.com/cccg-media/videos/sermon/legacy/2014/20171231.mp4,https://www.youtube.com/embed/KY6BVUgvcZE,马可福音 12：41-44
1079,平安给人,洪德軍長老,2017-12-24T16:15:00.000Z,主日崇拜,https://s3.amazonaws.com/cccg-media/audio/2015/20171224.mp3,https://s3.amazonaws.com/cccg-media/videos/sermon/legacy/2014/20171224.mp4,,經文：路加福音 2:14
1078,向高处行,吳偉弟兄,2017-12-17T16:15:00.000Z,主日崇拜,https://s3.amazonaws.com/cccg-media/audio/2015/20171217.mp3,https://s3.amazonaws.com/cccg-media/videos/sermon/legacy/2014/20171217.mp4,,經文：以弗所书 1:11-23
1077,复活,張勇弟兄,2017-12-10T16:15:00.000Z,主日崇拜,https://s3.amazonaws.com/cccg-media/audio/2015/20171210.mp3,https://s3.amazonaws.com/cccg-media/videos/sermon/legacy/2014/20171210.mp4,,"'<span>经文:林前15:1-</span><span style=""font-family: sans-serif;"">10</span>'"
1076,爱神的生命,許健文長老,2017-12-03T16:15:00.000Z,主日崇拜,https://s3.amazonaws.com/cccg-media/audio/2015/20171203.mp3,https://s3.amazonaws.com/cccg-media/videos/sermon/legacy/2014/20171203.mp4,,"""約拿書 4: 1-11"""
1075,在最不能感恩的时候献上感恩,洪德軍長老,2017-11-26T16:15:00.000Z,主日崇拜,https://s3.amazonaws.com/cccg-media/audio/2015/20171126.mp3,https://s3.amazonaws.com/cccg-media/videos/sermon/legacy/2014/20171126.mp4,,"""經文：马太福音26: 26-29"""
1063,高瞻远瞩,劉傳章牧師,2017-11-12T16:15:00.000Z,主日崇拜,https://s3.amazonaws.com/cccg-media/audio/2015/20171112.mp3,https://s3.amazonaws.com/cccg-media/videos/sermon/legacy/2014/20171112.mp4,,"""經文：创世纪13: 1-18"""
1062,起来为主争战,馬寧弟兄,2017-11-05T16:15:00.000Z,主日崇拜,https://s3.amazonaws.com/cccg-media/audio/2015/20171105.mp3,https://s3.amazonaws.com/cccg-media/videos/sermon/legacy/2014/20171105.mp4,,"""經文：俄巴底亚书1: 1-21"""
1061,事奉的操練,許健文長老,2017-10-29T14:15:00.000Z,主日崇拜,https://s3.amazonaws.com/cccg-media/audio/2015/20171029.mp3,https://s3.amazonaws.com/cccg-media/videos/sermon/legacy/2014/20171029.mp4,,"""經文：約拿書3: 1-10"""
1060,基督总为神的能力，神的智慧,张勇 弟兄,2017-10-22T14:00:00.000Z,主日崇拜,https://s3.amazonaws.com/cccg-media/audio/2015/20171022.mp3,https://s3.amazonaws.com/cccg-media/videos/sermon/legacy/2014/20171022.mp4,https://www.youtube.com/embed/s_ocMkGNtTQ,哥林多前书 1：17-24
1059,凡事謝恩,吴伟 弟兄,2017-10-15T14:15:00.000Z,主日崇拜,https://s3.amazonaws.com/cccg-media/audio/2015/20171015.mp3,https://s3.amazonaws.com/cccg-media/videos/sermon/legacy/2014/20171015.mp4,https://www.youtube.com/embed/eQWTpTF7L8k,帖撒罗尼迦前书 5 16-18
1058,来跟随我,马宁 弟兄,2017-10-08T14:15:00.000Z,主日崇拜,https://s3.amazonaws.com/cccg-media/audio/2015/20171008.mp3,https://s3.amazonaws.com/cccg-media/videos/sermon/legacy/2014/20171008.mp4,https://www.youtube.com/embed/y29dEgDknT4,马太福音 16:24-25
1057,盼望的福音,洪德軍 長老,2017-10-01T14:15:00.000Z,主日崇拜,https://s3.amazonaws.com/cccg-media/audio/2015/20171001.mp3,https://s3.amazonaws.com/cccg-media/videos/sermon/legacy/2014/20171001.mp4,https://www.youtube.com/embed/TgTzhfDWwvQ,"""以賽亞書 48: 10-13, 17-21"""
1056,收割莊稼,許健文長老,2017-09-24T14:15:00.000Z,主日崇拜,https://s3.amazonaws.com/cccg-media/audio/2015/20170924.mp3,https://s3.amazonaws.com/cccg-media/videos/sermon/legacy/2014/20170924.mp4,,马太福音9:35～38
1055,进到完全,吴伟 弟兄,2017-09-17T14:15:00.000Z,主日崇拜,https://s3.amazonaws.com/cccg-media/audio/2015/20170917.mp3,https://s3.amazonaws.com/cccg-media/videos/sermon/legacy/2014/20170917.mp4,https://www.youtube.com/embed/zYcOppbyFzE,經文：希伯來書 5:11~14; 6:1~2
1052,唯有彼此相爱，要常以为亏欠,张勇 弟兄,2017-09-10T14:15:00.000Z,主日崇拜,https://s3.amazonaws.com/cccg-media/audio/2015/20170910.mp3,https://s3.amazonaws.com/cccg-media/videos/sermon/legacy/2014/20170910.mp4,https://www.youtube.com/embed/Z8fIx9YD55A,经节： 罗马书 13：8-10
1051,順服的操練,許健文 長老,2017-09-03T17:15:00.000Z,主日崇拜,https://s3.amazonaws.com/cccg-media/audio/2015/20170903.mp3,https://s3.amazonaws.com/cccg-media/videos/sermon/legacy/2014/20170903.mp4,https://www.youtube.com/embed/5xxxbndiWsM,经节： 約拿書 1:1~17
1050,跟隨基督-- 走多遠才夠,蒲建明牧师,2017-08-28T02:15:00.000Z,主日崇拜,https://s3.amazonaws.com/cccg-media/audio/2015/20170827.mp3,https://s3.amazonaws.com/cccg-media/videos/sermon/legacy/2014/20170827.mp4,,路加福音9:51~62
1049,传扬基督大能的福音,洪德軍長老,2017-08-20T14:15:00.000Z,主日崇拜,https://s3.amazonaws.com/cccg-media/audio/2015/20170820.mp3,https://s3.amazonaws.com/cccg-media/videos/sermon/legacy/2014/20170820.mp4,,罗马书1:14-17
